FileName,TargetBlock,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
1_10_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,10,Havlak,Slowdown,"som.Vector.hasSome",36.63,"som.Vector.<init>",14.37,"som.Vector.append",7.27,"havlak.HavlakLoopFinder.findLoops",5.88,"som.Vector.forEach",4.55
1_10_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,10,Json,Slowdown,"java.lang.String.equals",45.53,"java.lang.StringLatin1.toBytes",8.85,"java.lang.String.valueOf",7.60,"json.JsonPureStringParser.read",7.31,"json.JsonPureStringParser.readStringInternal",3.43
1_10_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,10,List,Slowdown,"List.isShorterThan",48.56,"List$Element.getNext",42.17,"List.tail",8.58,"List.makeList",0.34,"java.lang.Integer.valueOf",0.13
1_10_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,10,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",20.41,"richards.TaskControlBlock.runTask",16.82,"richards.Scheduler.schedule",16.10,"richards.Scheduler$HandlerProcessFunction.apply",8.46,"richards.Scheduler$DeviceProcessFunction.apply",4.58
1_1_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,1,Havlak,Slowdown,"som.Vector.hasSome",36.92,"som.Vector.<init>",14.53,"som.Vector.append",7.13,"havlak.HavlakLoopFinder.findLoops",5.86,"som.Vector.forEach",4.20
1_1_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,1,Json,Slowdown,"java.lang.String.equals",45.28,"java.lang.StringLatin1.toBytes",9.24,"java.lang.String.valueOf",6.82,"json.JsonPureStringParser.read",6.57,"json.JsonPureStringParser.readStringInternal",3.68
1_1_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,1,List,Slowdown,"List.isShorterThan",50.78,"List$Element.getNext",40.29,"List.tail",8.18,"List.makeList",0.45,"java.lang.Integer.valueOf",0.19
1_1_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,1,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",19.58,"richards.TaskControlBlock.runTask",17.76,"richards.Scheduler.schedule",17.24,"richards.Scheduler$HandlerProcessFunction.apply",7.72,"richards.Scheduler$DeviceProcessFunction.apply",4.36
1_2_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,2,Havlak,Slowdown,"som.Vector.hasSome",37.05,"som.Vector.<init>",14.66,"som.Vector.append",6.89,"havlak.HavlakLoopFinder.findLoops",5.59,"som.Vector.forEach",4.35
1_2_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,2,Json,Slowdown,"java.lang.String.equals",45.77,"java.lang.StringLatin1.toBytes",9.24,"java.lang.String.valueOf",6.99,"json.JsonPureStringParser.read",6.38,"json.JsonPureStringParser.readStringInternal",3.83
1_2_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,2,List,Slowdown,"List.isShorterThan",48.41,"List$Element.getNext",41.81,"List.tail",9.07,"List.makeList",0.43,"java.lang.Integer.valueOf",0.14
1_2_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,2,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",20.69,"richards.Scheduler.schedule",16.61,"richards.TaskControlBlock.runTask",16.53,"richards.Scheduler$HandlerProcessFunction.apply",8.17,"richards.Scheduler$DeviceProcessFunction.apply",4.45
1_3_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,3,Havlak,Slowdown,"som.Vector.hasSome",36.82,"som.Vector.<init>",14.27,"som.Vector.append",7.19,"havlak.HavlakLoopFinder.findLoops",5.50,"som.Vector.forEach",4.68
1_3_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,3,Json,Slowdown,"java.lang.String.equals",43.41,"java.lang.StringLatin1.toBytes",8.90,"json.JsonPureStringParser.read",7.08,"java.lang.String.valueOf",5.83,"json.JsonPureStringParser.readStringInternal",3.86
1_3_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,3,List,Slowdown,"List.isShorterThan",50.69,"List$Element.getNext",40.10,"List.tail",8.33,"List.makeList",0.52,"java.lang.Integer.valueOf",0.18
1_3_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,3,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",21.19,"richards.Scheduler.schedule",15.92,"richards.TaskControlBlock.runTask",15.13,"richards.Scheduler$HandlerProcessFunction.apply",8.73,"richards.Scheduler$DeviceProcessFunction.apply",4.60
1_4_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,4,Havlak,Slowdown,"som.Vector.hasSome",37.29,"som.Vector.<init>",14.59,"som.Vector.append",6.68,"havlak.HavlakLoopFinder.findLoops",5.20,"som.Vector.forEach",4.57
1_4_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,4,Json,Slowdown,"java.lang.String.equals",46.16,"java.lang.StringLatin1.toBytes",8.65,"json.JsonPureStringParser.read",7.31,"java.lang.String.valueOf",6.31,"json.JsonPureStringParser.readStringInternal",3.61
1_4_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,4,List,Slowdown,"List.isShorterThan",49.44,"List$Element.getNext",40.86,"List.tail",8.94,"List.makeList",0.49,"java.lang.Integer.valueOf",0.11
1_4_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,4,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",20.52,"richards.Scheduler.schedule",16.51,"richards.TaskControlBlock.runTask",16.40,"richards.Scheduler$HandlerProcessFunction.apply",8.91,"richards.Scheduler$DeviceProcessFunction.apply",4.90
1_5_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,5,Havlak,Slowdown,"som.Vector.hasSome",36.70,"som.Vector.<init>",14.44,"som.Vector.append",7.32,"havlak.HavlakLoopFinder.findLoops",5.39,"som.Vector.forEach",4.58
1_5_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,5,Json,Slowdown,"java.lang.String.equals",45.77,"java.lang.StringLatin1.toBytes",9.10,"json.JsonPureStringParser.read",7.93,"java.lang.String.valueOf",6.45,"json.JsonPureStringParser.readStringInternal",3.40
1_5_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,5,List,Slowdown,"List.isShorterThan",49.76,"List$Element.getNext",40.76,"List.tail",8.68,"List.makeList",0.46,"java.lang.Integer.valueOf",0.20
1_5_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,5,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",21.19,"richards.Scheduler.schedule",16.40,"richards.TaskControlBlock.runTask",16.31,"richards.Scheduler$HandlerProcessFunction.apply",8.40,"richards.Scheduler$DeviceProcessFunction.apply",4.70
1_6_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,6,Havlak,Slowdown,"som.Vector.hasSome",37.17,"som.Vector.<init>",14.37,"som.Vector.append",6.94,"havlak.HavlakLoopFinder.findLoops",5.44,"som.Vector.forEach",4.62
1_6_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,6,Json,Slowdown,"java.lang.String.equals",44.80,"java.lang.StringLatin1.toBytes",9.37,"json.JsonPureStringParser.read",7.28,"java.lang.String.valueOf",6.44,"json.JsonPureStringParser.readStringInternal",4.27
1_6_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,6,List,Slowdown,"List.isShorterThan",49.76,"List$Element.getNext",40.41,"List.tail",9.14,"List.makeList",0.36,"List$Element.length",0.15
1_6_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,6,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",22.38,"richards.TaskControlBlock.runTask",15.39,"richards.Scheduler.schedule",15.07,"richards.Scheduler$HandlerProcessFunction.apply",8.21,"richards.Scheduler$DeviceProcessFunction.apply",5.46
1_7_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,7,Havlak,Slowdown,"som.Vector.hasSome",37.44,"som.Vector.<init>",14.56,"som.Vector.append",6.73,"havlak.HavlakLoopFinder.findLoops",5.85,"som.Vector.forEach",4.37
1_7_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,7,Json,Slowdown,"java.lang.String.equals",45.04,"java.lang.StringLatin1.toBytes",8.30,"java.lang.String.valueOf",7.67,"json.JsonPureStringParser.read",7.31,"json.JsonPureStringParser.readStringInternal",3.55
1_7_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,7,List,Slowdown,"List.isShorterThan",49.33,"List$Element.getNext",41.59,"List.tail",8.50,"List.makeList",0.36,"java.lang.Integer.valueOf",0.12
1_7_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,7,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",21.24,"richards.Scheduler.schedule",16.83,"richards.TaskControlBlock.runTask",15.54,"richards.Scheduler$HandlerProcessFunction.apply",8.27,"richards.Scheduler$DeviceProcessFunction.apply",4.30
1_8_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,8,Havlak,Slowdown,"som.Vector.hasSome",37.20,"som.Vector.<init>",14.33,"som.Vector.append",7.40,"havlak.HavlakLoopFinder.findLoops",5.82,"som.Vector.forEach",4.54
1_8_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,8,Json,Slowdown,"java.lang.String.equals",45.22,"java.lang.StringLatin1.toBytes",8.93,"java.lang.String.valueOf",6.54,"json.JsonPureStringParser.read",6.30,"json.JsonPureStringParser.readStringInternal",3.66
1_8_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,8,List,Slowdown,"List.isShorterThan",50.34,"List$Element.getNext",41.02,"List.tail",7.97,"List.makeList",0.45,"java.lang.Integer.valueOf",0.07
1_8_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,8,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",20.57,"richards.TaskControlBlock.runTask",16.13,"richards.Scheduler.schedule",15.74,"richards.Scheduler$HandlerProcessFunction.apply",9.06,"richards.Scheduler$DeviceProcessFunction.apply",4.64
1_9_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,9,Havlak,Slowdown,"som.Vector.hasSome",37.54,"som.Vector.<init>",14.77,"som.Vector.append",7.01,"havlak.HavlakLoopFinder.findLoops",4.95,"som.Vector.forEach",4.53
1_9_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,9,Json,Slowdown,"java.lang.String.equals",43.93,"java.lang.StringLatin1.toBytes",9.27,"java.lang.String.valueOf",7.34,"json.JsonPureStringParser.read",6.75,"json.JsonPureStringParser.readStringInternal",3.51
1_9_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,9,List,Slowdown,"List.isShorterThan",49.94,"List$Element.getNext",40.47,"List.tail",8.84,"List.makeList",0.41,"java.lang.Integer.valueOf",0.12
1_9_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,1,9,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",20.20,"richards.TaskControlBlock.runTask",16.59,"richards.Scheduler.schedule",16.13,"richards.Scheduler$HandlerProcessFunction.apply",8.35,"richards.Scheduler$DeviceProcessFunction.apply",5.09
2_10_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,10,Havlak,Slowdown,"som.Vector.hasSome",35.29,"som.Vector.<init>",14.25,"havlak.HavlakLoopFinder.doDFS",7.27,"som.Vector.append",6.62,"havlak.HavlakLoopFinder.findLoops",5.17
2_10_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,10,Json,Slowdown,"java.lang.String.equals",31.52,"som.Vector.append",16.07,"java.lang.StringLatin1.toBytes",9.21,"json.JsonPureStringParser.read",6.81,"java.lang.String.valueOf",5.96
2_10_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,10,List,Slowdown,"List.isShorterThan",43.97,"List$Element.getNext",41.69,"List.tail",13.66,"List.makeList",0.40,"java.lang.Integer.valueOf",0.16
2_10_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,10,Richards,Slowdown,"richards.Scheduler.schedule",28.25,"richards.TaskControlBlock.runTask",15.75,"richards.Scheduler$HandlerProcessFunction.apply",8.50,"richards.TaskState.isTaskHoldingOrWaiting",7.40,"richards.Scheduler$DeviceProcessFunction.apply",4.30
2_1_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,1,Havlak,Slowdown,"som.Vector.hasSome",34.62,"som.Vector.<init>",13.33,"havlak.HavlakLoopFinder.doDFS",7.30,"som.Vector.append",6.64,"havlak.HavlakLoopFinder.findLoops",4.92
2_1_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,1,Json,Slowdown,"java.lang.String.equals",31.28,"som.Vector.append",16.85,"java.lang.StringLatin1.toBytes",7.90,"json.JsonPureStringParser.read",7.22,"java.lang.String.valueOf",6.74
2_1_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,1,List,Slowdown,"List.isShorterThan",43.31,"List$Element.getNext",42.48,"List.tail",13.50,"List.makeList",0.46,"java.lang.Integer.valueOf",0.11
2_1_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,1,Richards,Slowdown,"richards.Scheduler.schedule",30.79,"richards.TaskControlBlock.runTask",15.40,"richards.TaskState.isTaskHoldingOrWaiting",7.99,"richards.Scheduler$HandlerProcessFunction.apply",7.46,"richards.Scheduler$DeviceProcessFunction.apply",4.39
2_2_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,2,Havlak,Slowdown,"som.Vector.hasSome",35.17,"som.Vector.<init>",13.82,"havlak.HavlakLoopFinder.doDFS",7.30,"som.Vector.append",6.52,"havlak.HavlakLoopFinder.findLoops",5.17
2_2_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,2,Json,Slowdown,"java.lang.String.equals",32.70,"som.Vector.append",15.45,"java.lang.StringLatin1.toBytes",9.06,"json.JsonPureStringParser.read",6.69,"java.lang.String.valueOf",5.55
2_2_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,2,List,Slowdown,"List.isShorterThan",43.21,"List$Element.getNext",42.39,"List.tail",13.63,"List.makeList",0.45,"java.lang.Integer.valueOf",0.21
2_2_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,2,Richards,Slowdown,"richards.Scheduler.schedule",30.23,"richards.TaskControlBlock.runTask",15.44,"richards.Scheduler$HandlerProcessFunction.apply",7.89,"richards.TaskState.isTaskHoldingOrWaiting",7.11,"richards.Scheduler$DeviceProcessFunction.apply",4.63
2_3_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,3,Havlak,Slowdown,"som.Vector.hasSome",35.34,"som.Vector.<init>",14.32,"havlak.HavlakLoopFinder.doDFS",7.60,"som.Vector.append",6.41,"havlak.HavlakLoopFinder.findLoops",4.98
2_3_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,3,Json,Slowdown,"java.lang.String.equals",32.57,"som.Vector.append",16.68,"java.lang.StringLatin1.toBytes",8.56,"java.lang.String.valueOf",6.06,"json.JsonPureStringParser.read",6.02
2_3_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,3,List,Slowdown,"List.isShorterThan",42.83,"List$Element.getNext",42.11,"List.tail",14.27,"List.makeList",0.42,"java.lang.Integer.valueOf",0.19
2_3_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,3,Richards,Slowdown,"richards.Scheduler.schedule",29.73,"richards.TaskControlBlock.runTask",15.68,"richards.Scheduler$HandlerProcessFunction.apply",8.76,"richards.TaskState.isTaskHoldingOrWaiting",7.65,"richards.Scheduler$DeviceProcessFunction.apply",4.22
2_4_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,4,Havlak,Slowdown,"som.Vector.hasSome",34.94,"som.Vector.<init>",14.02,"havlak.HavlakLoopFinder.doDFS",7.99,"som.Vector.append",6.36,"havlak.HavlakLoopFinder.findLoops",4.85
2_4_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,4,Json,Slowdown,"java.lang.String.equals",31.57,"som.Vector.append",16.54,"java.lang.StringLatin1.toBytes",8.27,"json.JsonPureStringParser.read",6.28,"java.lang.String.valueOf",6.20
2_4_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,4,List,Slowdown,"List.isShorterThan",43.21,"List$Element.getNext",42.64,"List.tail",13.45,"List.makeList",0.47,"java.lang.Integer.valueOf",0.14
2_4_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,4,Richards,Slowdown,"richards.Scheduler.schedule",30.59,"richards.TaskControlBlock.runTask",16.40,"richards.Scheduler$HandlerProcessFunction.apply",7.65,"richards.TaskState.isTaskHoldingOrWaiting",6.93,"richards.Scheduler$DeviceProcessFunction.apply",4.67
2_5_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,5,Havlak,Slowdown,"som.Vector.hasSome",35.12,"som.Vector.<init>",13.44,"havlak.HavlakLoopFinder.doDFS",7.80,"som.Vector.append",6.37,"havlak.HavlakLoopFinder.findLoops",5.35
2_5_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,5,Json,Slowdown,"java.lang.String.equals",33.66,"som.Vector.append",15.42,"java.lang.StringLatin1.toBytes",8.88,"java.lang.String.valueOf",7.01,"json.JsonPureStringParser.read",6.87
2_5_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,5,List,Slowdown,"List.isShorterThan",43.80,"List$Element.getNext",42.16,"List.tail",13.25,"List.makeList",0.44,"java.lang.Integer.valueOf",0.13
2_5_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,5,Richards,Slowdown,"richards.Scheduler.schedule",28.00,"richards.TaskControlBlock.runTask",16.71,"richards.Scheduler$HandlerProcessFunction.apply",8.89,"richards.TaskState.isTaskHoldingOrWaiting",7.92,"richards.Scheduler$DeviceProcessFunction.apply",4.97
2_6_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,6,Havlak,Slowdown,"som.Vector.hasSome",34.74,"som.Vector.<init>",13.63,"havlak.HavlakLoopFinder.doDFS",7.46,"som.Vector.append",6.31,"havlak.HavlakLoopFinder.findLoops",5.33
2_6_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,6,Json,Slowdown,"java.lang.String.equals",32.06,"som.Vector.append",16.21,"java.lang.StringLatin1.toBytes",8.97,"json.JsonPureStringParser.read",6.34,"java.lang.String.valueOf",6.34
2_6_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,6,List,Slowdown,"List.isShorterThan",44.06,"List$Element.getNext",41.42,"List.tail",13.77,"List.makeList",0.38,"java.lang.Integer.valueOf",0.21
2_6_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,6,Richards,Slowdown,"richards.Scheduler.schedule",29.30,"richards.TaskControlBlock.runTask",16.02,"richards.TaskState.isTaskHoldingOrWaiting",7.56,"richards.Scheduler$HandlerProcessFunction.apply",7.32,"richards.Scheduler$DeviceProcessFunction.apply",4.93
2_7_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,7,Havlak,Slowdown,"som.Vector.hasSome",35.43,"som.Vector.<init>",14.25,"havlak.HavlakLoopFinder.doDFS",7.42,"som.Vector.append",6.45,"havlak.HavlakLoopFinder.findLoops",5.12
2_7_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,7,Json,Slowdown,"java.lang.String.equals",32.65,"som.Vector.append",15.84,"java.lang.StringLatin1.toBytes",8.95,"json.JsonPureStringParser.read",6.73,"java.lang.String.valueOf",6.01
2_7_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,7,List,Slowdown,"List.isShorterThan",43.41,"List$Element.getNext",42.86,"List.tail",13.08,"List.makeList",0.43,"List$Element.length",0.10
2_7_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,7,Richards,Slowdown,"richards.Scheduler.schedule",30.11,"richards.TaskControlBlock.runTask",17.04,"richards.TaskState.isTaskHoldingOrWaiting",7.37,"richards.Scheduler$HandlerProcessFunction.apply",6.99,"richards.Scheduler$DeviceProcessFunction.apply",4.54
2_8_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,8,Havlak,Slowdown,"som.Vector.hasSome",35.03,"som.Vector.<init>",13.75,"havlak.HavlakLoopFinder.doDFS",7.39,"som.Vector.append",6.88,"havlak.HavlakLoopFinder.findLoops",5.11
2_8_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,8,Json,Slowdown,"java.lang.String.equals",32.07,"som.Vector.append",16.40,"java.lang.StringLatin1.toBytes",8.74,"json.JsonPureStringParser.read",7.03,"java.lang.String.valueOf",6.56
2_8_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,8,List,Slowdown,"List.isShorterThan",42.64,"List$Element.getNext",42.63,"List.tail",14.03,"List.makeList",0.41,"java.lang.Integer.valueOf",0.13
2_8_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,8,Richards,Slowdown,"richards.Scheduler.schedule",29.02,"richards.TaskControlBlock.runTask",16.96,"richards.Scheduler$HandlerProcessFunction.apply",7.68,"richards.TaskState.isTaskHoldingOrWaiting",7.50,"richards.Scheduler$DeviceProcessFunction.apply",4.74
2_9_Havlak_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,9,Havlak,Slowdown,"som.Vector.hasSome",35.13,"som.Vector.<init>",13.75,"havlak.HavlakLoopFinder.doDFS",8.09,"som.Vector.append",6.17,"havlak.HavlakLoopFinder.findLoops",4.88
2_9_Json_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,9,Json,Slowdown,"java.lang.String.equals",33.17,"som.Vector.append",15.65,"java.lang.StringLatin1.toBytes",8.72,"java.lang.String.valueOf",6.74,"json.JsonPureStringParser.read",6.59
2_9_List_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,9,List,Slowdown,"List.isShorterThan",43.18,"List$Element.getNext",42.95,"List.tail",13.06,"List.makeList",0.50,"java.lang.Integer.valueOf",0.11
2_9_Richards_Slowdown-2025-02-19-shutdown_Method-list-CPU.txt,2,9,Richards,Slowdown,"richards.Scheduler.schedule",29.77,"richards.TaskControlBlock.runTask",15.81,"richards.Scheduler$HandlerProcessFunction.apply",8.05,"richards.TaskState.isTaskHoldingOrWaiting",7.22,"richards.Scheduler$DeviceProcessFunction.apply",5.29
